mandt,vbeln,posnr,pstyv,ernam,erzet,erdat,matnr,matwa,matkl,werks,lgort,charg,lichn,kdmat,prodh,lfimg,meins,vrkme,umvkz,umvkn,ntgew,brgew,gewei,volum,voleh,kztlf,uebtk,uebto,untto,chspl,faksp,mbdat,lgmng,arktx,lgpbe,vbelv,posnv,vbtyv,vgsys,vgbel,vgpos,upflu,uepos,fkrel,ladgr,tragr,komkz,lgnum,lispl,lgtyp,lgpla,bwtex,bwart,bwlvs,kzdlg,bdart,plart,mtart,xchpf,xchar,vgref,posar,bwtar,sumbd,mtvfp,eannr,gsber,vkbur,vkgrp,vtweg,spart,grkor,fmeng,antlf,vbeaf,vbeav,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,sobkz,aedat,ean11,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,vpzuo,vgtyp,rfvgtyp,kostl,kokrs,paobjnr,prctr,ps_psp_pnr,aufnr,posnr_pp,kdauf,kdpos,vpmat,vpwrk,prbme,umref,knttp,kzvbr,fipos,fistl,geber,pckpf,bedar_lf,cmpnt,kcmeng,kcbrgew,kcntgew,kcvolum,uecha,cuobj,cuobj_ch,anzsn,serail,kcgewei,kcvoleh,sernr,abrli,abart,abrvw,qplos,qtlos,nachl,magrv,objko,objpo,aeskd,shkzg,prosa,uepvw,empst,abtnr,koqui,stadat,aktnr,knumh_ch,prefe,exart,clint,chmvs,abeln,abelp,lfimg_flo,lgmng_flo,kcmeng_flo,kzumw,kmpmg,aurel,kpein,kmein,netpr,netwr,kowrr,kzbew,mfrgr,chhpv,abfor,abges,mbuhr,wktnr,wktps,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,situa,rsnum,rspos,rsart,kannr,kzfme,profl,kcmengvme,kcmengvmef,kzbws,pspnr,eprio,rules,kzbef,mprof,ematn,lgbzo,handle,verurpos,lifexpos,noatp,nopck,rblvs,berid,bestq,umbsq,ummat,umwrk,umlgo,umcha,umbar,umsok,sonum,usonu,akkur,akmng,vkgru,shkzg_um,insmk,kzech,flgwm,berkz,hupos,nowab,konto,kzear,hsdat,vfdat,lfgja,lfbnr,lfpos,grund,fobwa,dlvtp,exbwr,bpmng,exvkw,cmpre_flt,kzpod,lfdez,umrev,podrel,kzuml,fkber,grant_nbr,kzwso,gmcontrol,posting_change,um_ps_psp_pnr,pre_vl_etens,spe_gen_elikz,spe_scrap_ind,spe_auth_number,spe_inspout_guid,spe_follow_up,spe_exp_date_ext,spe_exp_date_int,spe_auth_complet,ormng,spe_atp_tmstmp,spe_orig_sys,spe_lieffz,spe_imwrk,spe_lifexpos2,spe_except_code,spe_keep_qty,spe_alternate,spe_mat_subst,spe_struc,spe_apo_qntyfac,spe_apo_qntydiv,spe_herkl,spe_bxp_date_ext,spe_version,spe_compl_mvt,j_1btaxlw4,j_1btaxlw5,j_1btaxlw3,budget_pd,kbnkz,farr_reltype,sitkz,sgt_rcat,sgt_scat,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_kvgr6,fsh_kvgr7,fsh_kvgr8,fsh_kvgr9,fsh_kvgr10,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_rsnum,fsh_rspos,cons_order,wrf_charstc1,wrf_charstc2,wrf_charstc3,operation_flag,is_deleted,recordstamp
250,180032985,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,21199026.0,KG,KG,1.0,1.0,211990260.0,,KG,,,,,,,,,,21199026.0,sugar,,,,,,4500047052.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21199026.0,21199026.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMA85Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,21199026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032986,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,13881082.0,KG,KG,1.0,1.0,138810820.0,,KG,,,,,,,,,,13881082.0,sugar,,,,,,4500047051.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13881082.0,13881082.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAAbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,13881082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032987,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,25712318.0,KG,KG,1.0,1.0,257123180.0,,KG,,,,,,,,,,25712318.0,sugar,,,,,,4500047050.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25712318.0,25712318.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAD5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,25712318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032988,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,26646813.0,KG,KG,1.0,1.0,266468130.0,,KG,,,,,,,,,,26646813.0,sugar,,,,,,4500047049.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26646813.0,26646813.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAFbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,26646813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032989,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,23001070.0,KG,KG,1.0,1.0,230010700.0,,KG,,,,,,,,,,23001070.0,sugar,,,,,,4500047048.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23001070.0,23001070.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAI5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,23001070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032990,10,ELN,BHUSHAN,11:12:28,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,16275224.0,KG,KG,1.0,1.0,162752240.0,,KG,,,,,,,,,,16275224.0,sugar,,,,,,4500047047.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16275224.0,16275224.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAKbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,16275224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032991,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,19450262.0,KG,KG,1.0,1.0,194502620.0,,KG,,,,,,,,,,19450262.0,sugar,,,,,,4500047046.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19450262.0,19450262.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAN5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,19450262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032992,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,27087148.0,KG,KG,1.0,1.0,270871480.0,,KG,,,,,,,,,,27087148.0,sugar,,,,,,4500047045.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27087148.0,27087148.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAPbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,27087148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032993,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,26005699.0,KG,KG,1.0,1.0,260056990.0,,KG,,,,,,,,,,26005699.0,sugar,,,,,,4500047044.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26005699.0,26005699.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAS5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,26005699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032994,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,16500121.0,KG,KG,1.0,1.0,165001210.0,,KG,,,,,,,,,,16500121.0,sugar,,,,,,4500047043.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500121.0,16500121.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAUbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,16500121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032995,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,15264706.0,KG,KG,1.0,1.0,152647060.0,,KG,,,,,,,,,,15264706.0,sugar,,,,,,4500047042.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15264706.0,15264706.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAX5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,15264706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032996,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,25904864.0,KG,KG,1.0,1.0,259048640.0,,KG,,,,,,,,,,25904864.0,sugar,,,,,,4500047041.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25904864.0,25904864.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAZbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,25904864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032997,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,13923560.0,KG,KG,1.0,1.0,139235600.0,,KG,,,,,,,,,,13923560.0,sugar,,,,,,4500047040.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13923560.0,13923560.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAc5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,13923560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032998,10,ELN,BHUSHAN,11:12:29,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,25350082.0,KG,KG,1.0,1.0,253500820.0,,KG,,,,,,,,,,25350082.0,sugar,,,,,,4500047039.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25350082.0,25350082.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFbbMAebAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,25350082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180032999,10,ELN,BHUSHAN,11:12:30,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,13215872.0,KG,KG,1.0,1.0,132158720.0,,KG,,,,,,,,,,13215872.0,sugar,,,,,,4500047038.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13215872.0,13215872.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6H5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,13215872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033000,10,ELN,BHUSHAN,11:12:30,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,22990339.0,KG,KG,1.0,1.0,229903390.0,,KG,,,,,,,,,,22990339.0,sugar,,,,,,4500047037.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22990339.0,22990339.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6JbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,22990339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033001,10,ELN,BHUSHAN,11:12:30,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,15474489.0,KG,KG,1.0,1.0,154744890.0,,KG,,,,,,,,,,15474489.0,sugar,,,,,,4500047036.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15474489.0,15474489.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6M5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,15474489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033002,10,ELN,BHUSHAN,11:12:30,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,14795780.0,KG,KG,1.0,1.0,147957800.0,,KG,,,,,,,,,,14795780.0,sugar,,,,,,4500047035.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14795780.0,14795780.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6ObAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,14795780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033003,10,ELN,BHUSHAN,11:12:30,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,26061450.0,KG,KG,1.0,1.0,260614500.0,,KG,,,,,,,,,,26061450.0,sugar,,,,,,4500047034.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26061450.0,26061450.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6R5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,26061450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033004,10,ELN,BHUSHAN,11:12:30,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,13813784.0,KG,KG,1.0,1.0,138137840.0,,KG,,,,,,,,,,13813784.0,sugar,,,,,,4500047033.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13813784.0,13813784.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6TbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,13813784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033005,10,ELN,BHUSHAN,11:12:30,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,13828644.0,KG,KG,1.0,1.0,138286440.0,,KG,,,,,,,,,,13828644.0,sugar,,,,,,4500047032.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13828644.0,13828644.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6W5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,13828644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033006,10,ELN,BHUSHAN,11:12:31,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,20194143.0,KG,KG,1.0,1.0,201941430.0,,KG,,,,,,,,,,20194143.0,sugar,,,,,,4500047031.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20194143.0,20194143.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6YbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,20194143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033007,10,ELN,BHUSHAN,11:12:31,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,26197879.0,KG,KG,1.0,1.0,261978790.0,,KG,,,,,,,,,,26197879.0,sugar,,,,,,4500047030.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26197879.0,26197879.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6b5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,26197879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033008,10,ELN,BHUSHAN,11:12:31,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,14981353.0,KG,KG,1.0,1.0,149813530.0,,KG,,,,,,,,,,14981353.0,sugar,,,,,,4500047029.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14981353.0,14981353.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6dbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,14981353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033009,10,ELN,BHUSHAN,11:12:31,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,17364602.0,KG,KG,1.0,1.0,173646020.0,,KG,,,,,,,,,,17364602.0,sugar,,,,,,4500047028.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17364602.0,17364602.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6g5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,17364602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
250,180033010,10,ELN,BHUSHAN,11:12:31,2022-03-21,000000006666666667,,CONDIMENT,1000.0,1001.0,,,,,14903596.0,KG,KG,1.0,1.0,149035960.0,,KG,,,,,,,,,,14903596.0,sugar,,,,,,4500047027.0,10.0,,,,1.0,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14903596.0,14903596.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666667,,GW4AW00F7jogeFcBp6ibAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,14903596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 11:19:45.883136+00:00
