mandt,ebeln,ebelp,loekz,statu,aedat,txz01,matnr,ematn,bukrs,werks,lgort,bednr,matkl,infnr,idnlf,ktmng,menge,meins,bprme,bpumz,bpumn,umrez,umren,netpr,peinh,netwr,brtwr,agdat,webaz,mwskz,bonus,insmk,spinf,prsdr,schpr,mahnz,mahn1,mahn2,mahn3,uebto,uebtk,untto,bwtar,bwtty,abskz,agmem,elikz,erekz,pstyp,knttp,kzvbr,vrtkz,twrkz,wepos,weunb,repos,webre,kzabs,labnr,konnr,ktpnr,abdat,abftz,etfz1,etfz2,kzstu,notkz,lmein,evers,zwert,navnw,abmng,prdat,bstyp,effwr,xoblr,kunnr,adrnr,ekkol,sktof,stafo,plifz,ntgew,gewei,txjcd,etdrk,sobkz,arsnr,arsps,insnc,ssqss,zgtyp,ean11,bstae,revlv,geber,fistl,fipos,ko_gsber,ko_pargb,ko_prctr,ko_pprctr,meprf,brgew,volum,voleh,inco1,inco2,vorab,kolif,ltsnr,packno,fplnr,gnetwr,stapo,uebpo,lewed,emlif,lblkz,satnr,attyp,vsart,handoverloc,kanba,adrn2,cuobj,xersy,eildt,drdat,druhr,drunr,aktnr,abeln,abelp,anzpu,punei,saiso,saisj,ebon2,ebon3,ebonf,mlmaa,mhdrz,anfnr,anfps,kzkfg,usequ,umsok,banfn,bnfpo,mtart,uptyp,upvor,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,sikgr,mfzhi,ffzhi,retpo,aurel,bsgru,lfret,mfrgr,nrfhg,j_1bnbm,j_1bmatuse,j_1bmatorg,j_1bownpro,j_1bindust,abueb,nlabd,nfabd,kzbws,bonba,fabkz,j_1aindxp,j_1aidatep,mprof,eglkz,kztlf,kzfme,rdprf,techs,chg_srv,chg_fplnr,mfrpn,mfrnr,emnfr,novet,afnam,tzonrc,iprkz,lebre,berid,xconditions,apoms,ccomp,grant_nbr,fkber,status,reslo,kblnr,kblpos,weora,srv_bas_com,prio_urg,prio_req,empst,diff_invoice,trmrisk_relevant,creationdate,creationtime,spe_abgru,spe_crm_so,spe_crm_so_item,spe_crm_ref_so,spe_crm_ref_item,spe_crm_fkrel,spe_chng_sys,spe_insmk_src,spe_cq_ctrltype,spe_cq_nocq,reason_code,cqu_sar,anzsn,spe_ewm_dtc,exlin,exsnr,ehtyp,retpc,dptyp,dppct,dpamt,dpdat,fls_rsto,ext_rfx_number,ext_rfx_item,ext_rfx_system,srm_contract_id,srm_contract_itm,blk_reason_id,blk_reason_txt,itcons,fixmg,wabwe,cmpl_dlv_itm,inco2_l,inco3_l,externalreferenceid,tc_aut_det,manual_tc_reason,fiscal_incentive,tax_subject_st,fiscal_incentive_id,sf_txjcd,bev1_negen_item,bev1_nedepfree,bev1_nestruccat,advcode,budget_pd,excpe,fmfgus_key,iuid_relevant,mrpind,sgt_scat,sgt_rcat,wrf_charstc1,wrf_charstc2,wrf_charstc3,refsite,serru,sernp,disub_sobkz,disub_pspnr,disub_kunnr,disub_vbeln,disub_posnr,disub_owner,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_atp_date,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_ss,fsh_grid_cond_rec,fsh_psm_pfm_split,cnfm_qty,fsh_pqr_uepos,ref_item,source_id,source_key,put_back,pol_id,cons_order,operation_flag,is_deleted,recordstamp
250,4500001090,10,,,2022-02-25,BBQ sauce,000000001028118297,000000001028118297,USA1,1000,1001.0,,SAUCE,5300000076.0,,,27.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,2700.0,2700.0,,,I0,,,C,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V2,,,,2022-02-16,F,2646.0,,,,,,SAP,,10.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-16,12:16:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:11:16.105496+00:00
250,4500000046,10,,,2022-02-02,Test Fert SC,TEST F1,TEST F1,EU01,2000,2001.0,,SNACK,5300000026.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,5000.0,5000.0,,,V0,,,C,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,,,,,2022-02-28,F,4900.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:28:19.660259+00:00
250,4500000046,10,,,2022-02-25,Test Fert SC,TEST F1,TEST F1,EU01,2000,2001.0,,SNACK,5300000026.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,5000.0,5000.0,,,V0,,,C,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-28,F,4900.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:09:13.181906+00:00
250,4500000046,10,L,,2022-02-25,Test Fert SC,TEST F1,TEST F1,EU01,2000,2001.0,,SNACK,5300000026.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,5000.0,5000.0,,,V0,,,C,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-28,F,4900.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000022,10,,,2022-01-25,Test Fert SC,TEST F1,TEST F1,EU01,2000,2001.0,,SNACK,5300000010.0,,,1.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,,,V0,,,B,X,,,,,,,,,,,,,X,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-25,F,9.8,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10000005.0,10.0,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-25,12:36:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:02.329876+00:00
250,4500000045,10,,,2022-02-02,Test Fert SC,TEST F1,TEST F1,EU01,2000,2001.0,,SNACK,5300000010.0,,,40.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,400.0,400.0,,,V0,,,B,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-27,F,392.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:28:19.660259+00:00
250,4500000022,10,L,,2022-02-25,Test Fert SC,TEST F1,TEST F1,EU01,2000,2001.0,,SNACK,5300000010.0,,,1.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,,,V0,,,B,X,,,,,,,,,,,,,X,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-25,F,9.8,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10000005.0,10.0,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-25,12:36:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000045,10,L,,2022-02-25,Test Fert SC,TEST F1,TEST F1,EU01,2000,2001.0,,SNACK,5300000010.0,,,40.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,400.0,400.0,,,V0,,,B,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-27,F,392.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000063,10,,,2022-02-03,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,40.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,4000.0,4000.0,,,I0,,,C,X,,,5.0,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,,,,,2022-02-03,F,3920.0,,,,,,SAP,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,12:52:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 12:52:43.341306+00:00
250,4500000063,10,,,2022-02-25,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,40.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,4000.0,4000.0,,,I0,,,C,X,,,5.0,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,3920.0,,,,,,SAP,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,12:52:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:09:14.037574+00:00
250,4500000042,10,,,2022-02-02,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000024.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,50.0,1.0,2500.0,2500.0,,,I0,,,C,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,,,,,2022-02-23,F,2450.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:28:19.660259+00:00
250,4500000042,10,,,2022-02-25,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000024.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,50.0,1.0,2500.0,2500.0,,,I0,,,C,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-23,F,2450.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:09:13.181906+00:00
250,4500000042,10,L,,2022-02-25,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000024.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,50.0,1.0,2500.0,2500.0,,,I0,,,C,X,,,,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-23,F,2450.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000039,10,,,2022-02-02,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000023.0,,,20.0,KG,KG,1.0,1.0,1.0,1.0,30.0,1.0,600.0,600.0,,2.0,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,,,,,2022-02-20,F,588.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:28:19.660259+00:00
250,4500000039,10,,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000023.0,,,20.0,KG,KG,1.0,1.0,1.0,1.0,30.0,1.0,600.0,600.0,,2.0,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-20,F,588.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:09:12.707280+00:00
250,4500000039,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000023.0,,,20.0,KG,KG,1.0,1.0,1.0,1.0,30.0,1.0,600.0,600.0,,2.0,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-20,F,588.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000023,10,,,2022-01-25,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,1.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,100.0,100.0,,,I0,,,B,X,,,5.0,,,,,,,,,,X,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-25,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10000006.0,10.0,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-25,12:54:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:02.329876+00:00
250,4500000034,10,,,2022-02-02,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,5000.0,5000.0,,,I0,,,B,X,,,5.0,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-20,F,4900.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,07:09:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 07:09:43.055643+00:00
250,4500000041,10,,,2022-02-02,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,40.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,4000.0,4000.0,,,I0,,,B,X,,,5.0,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-22,F,3920.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:28:19.660259+00:00
250,4500000023,10,L,,2022-02-25,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,1.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,100.0,100.0,,,I0,,,B,X,,,5.0,,,,,,,,,,X,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-25,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10000006.0,10.0,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-25,12:54:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000034,10,L,,2022-02-25,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,50.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,5000.0,5000.0,,,I0,,,B,X,,,5.0,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-20,F,4900.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,07:09:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000041,10,L,,2022-02-25,Test Finished Subcontracting,TEST F_SUB,TEST F_SUB,USA1,1000,1001.0,,GRAINS,5300000008.0,,,40.0,KG,KG,1.0,1.0,1.0,1.0,100.0,1.0,4000.0,4000.0,,,I0,,,B,X,,,5.0,,,,,,,,,,,,3,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-22,F,3920.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000021,10,,,2022-01-25,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2020-01-01,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-25,09:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:02.329876+00:00
250,4500000032,10,,,2022-02-01,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-01,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-01,13:24:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-01 13:24:30.128754+00:00
250,4500000047,10,,,2022-02-02,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-19,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:41:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:41:32.620434+00:00
250,4500000050,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,USA1,1000,1001.0,,GRAINS,5300000007.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,10.0,1.0,100.0,100.0,,2.0,I0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-02,F,98.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,06:05:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 06:05:13.285431+00:00
