mandt,vbeln,posnr,matnr,matwa,pmatn,charg,matkl,arktx,pstyv,posar,lfrel,fkrel,uepos,grpos,abgru,prodh,zwert,zmeng,zieme,umziz,umzin,meins,smeng,ablfz,abdat,absfz,posex,kdmat,kbver,kever,vkgru,vkaus,grkor,fmeng,uebtk,uebto,untto,faksp,atpkz,rkfkf,spart,gsber,netwr,waerk,antlf,kztlf,chspl,kwmeng,lsmeng,kbmeng,klmeng,vrkme,umvkz,umvkn,brgew,ntgew,gewei,volum,voleh,vbelv,posnv,vgbel,vgpos,voref,upflu,erlre,lprio,werks,lgort,vstel,route,stkey,stdat,stlnr,stpos,awahr,erdat,ernam,erzet,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,vbeaf,vbeav,vgref,netpr,kpein,kmein,shkzg,sktof,mtvfp,sumbd,kondm,ktgrm,bonus,provg,eannr,prsok,bwtar,bwtex,xchpf,xchar,lfmng,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,stcur,aedat,ean11,fixmg,prctr,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,kmpmg,sugrd,sobkz,vpzuo,paobjnr,ps_psp_pnr,aufnr,vpmat,vpwrk,prbme,umref,knttp,kzvbr,sernr,objnr,abgrs,bedae,cmpre,cmtfg,cmpnt,cmkua,cuobj,cuobj_ch,cepok,koupd,serail,anzsn,nachl,magrv,mprok,vgtyp,prosa,uepvw,kalnr,klvar,sposn,kowrr,stadat,exart,prefe,knumh,clint,chmvs,stlty,stlkn,stpoz,stman,zschl_k,kalsm_k,kalvar,kosch,upmat,ukonm,mfrgr,plavo,kannr,cmpre_flt,abfor,abges,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,wktnr,wktps,skopf,kzbws,wgru1,wgru2,knuma_pi,knuma_ag,kzfme,lstanr,techs,mwsbp,berid,pctrf,logsys_ext,j_1btaxlw3,j_1btaxlw4,j_1btaxlw5,stockloc,sloctype,msr_ret_reason,msr_refund_code,msr_approv_block,nrab_knumh,trmrisk_relevant,sgt_rcat,handoverloc,handoverdate,handovertime,tc_aut_det,manual_tc_reason,fiscal_incentive,tax_subject_st,fiscal_incentive_id,spcsto,dataaging,revacc_refid,revacc_reftype,session_creation_date,session_creation_time,glo_log_ref1_it,bev1_srfund,aufpl_olc,aplzl_olc,ferc_ind,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_crsd,fsh_searef,fsh_candate,fsh_psm_pfm_split,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_vasref,fsh_grid_cond_rec,fsh_pqr_uepos,kostl,fonds,fistl,fkber,grant_nbr,budget_pd,iuid_relevant,mill_se_gposn,prs_objnr,prs_sd_spsnr,prs_work_period,tas,betc,mod_allow,cancel_allow,pay_method,bpn,rep_freq,fmfgus_key,pargb,aufpl_oaa,aplzl_oaa,wrf_charstc1,wrf_charstc2,wrf_charstc3,arsnum,arspos,wtysc_clmitem,operation_flag,is_deleted,recordstamp
800,18655,10,FI1-NAV-001001,FI1-NAV-001001,,,FIOMRP5,USB Charger 230V,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,3650.0,EUR,9.0,,,365.0,365.0,365.0,365.0,PC,1.0,1.0,,365.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,3650.0,3650.0,3650.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018655000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18657,10,FI1-NAV-001003,FI1-NAV-001003,,,FIOMRP5,Car Charging Cable Mini USB,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,2200.0,EUR,9.0,,,220.0,220.0,220.0,220.0,PC,1.0,1.0,,220.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:30,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,2200.0,2200.0,2200.0,,,,1.0,,,,,,,,,,,,,,0,0,,,,,,,,,VB0000018657000010,KUND,KL,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,COGS,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18656,10,FI1-NAV-001003,FI1-NAV-001003,,,FIOMRP5,Car Charging Cable Mini USB,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,1500.0,EUR,9.0,,,150.0,150.0,150.0,150.0,PC,1.0,1.0,,150.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,1500.0,1500.0,1500.0,,,,1.0,,,,,,,,,,,,,,0,0,,,,,,,,,VB0000018656000010,KUND,KL,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,COGS,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18656,10,FI1-NAV-001003,FI1-NAV-001003,,,FIOMRP5,Car Charging Cable Mini USB,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,1500.0,EUR,9.0,,,150.0,150.0,150.0,150.0,PC,1.0,1.0,,150.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:29,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,1500.0,1500.0,1500.0,,,,1.0,,,,,,,,,,,,,,0,0,,,,,,,,,VB0000018656000010,KUND,KL,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,COGS,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18657,10,FI1-NAV-001003,FI1-NAV-001003,,,FIOMRP5,Car Charging Cable Mini USB,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,2200.0,EUR,9.0,,,220.0,220.0,220.0,220.0,PC,1.0,1.0,,220.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:30,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,2200.0,2200.0,2200.0,,,,1.0,,,,,,,,,,,,,,0,0,,,,,,,,,VB0000018657000010,KUND,KL,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,COGS,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18660,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,930.0,EUR,9.0,,,93.0,93.0,93.0,93.0,PC,1.0,1.0,,93.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:31,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,930.0,930.0,930.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018660000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18658,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,350.0,EUR,9.0,,,35.0,35.0,35.0,35.0,PC,1.0,1.0,,35.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:30,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,350.0,350.0,350.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018658000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18664,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,170.0,EUR,9.0,,,17.0,17.0,17.0,17.0,PC,1.0,1.0,,17.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:33,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,170.0,170.0,170.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018664000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18660,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,930.0,EUR,9.0,,,93.0,93.0,93.0,93.0,PC,1.0,1.0,,93.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:31,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,930.0,930.0,930.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018660000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18661,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,790.0,EUR,9.0,,,79.0,79.0,79.0,79.0,PC,1.0,1.0,,79.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:31,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,790.0,790.0,790.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018661000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18662,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,880.0,EUR,9.0,,,88.0,88.0,88.0,88.0,PC,1.0,1.0,,88.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:32,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,880.0,880.0,880.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018662000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18659,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,1670.0,EUR,9.0,,,167.0,167.0,167.0,167.0,PC,1.0,1.0,,167.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:31,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,1670.0,1670.0,1670.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018659000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18665,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,290.0,EUR,9.0,,,29.0,29.0,29.0,29.0,PC,1.0,1.0,,29.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:33,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,290.0,290.0,290.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018665000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18659,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,1670.0,EUR,9.0,,,167.0,167.0,167.0,167.0,PC,1.0,1.0,,167.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:31,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,1670.0,1670.0,1670.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018659000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18664,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,170.0,EUR,9.0,,,17.0,17.0,17.0,17.0,PC,1.0,1.0,,17.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:33,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,170.0,170.0,170.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018664000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18663,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,310.0,EUR,9.0,,,31.0,31.0,31.0,31.0,PC,1.0,1.0,,31.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:32,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,310.0,310.0,310.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018663000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18662,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,880.0,EUR,9.0,,,88.0,88.0,88.0,88.0,PC,1.0,1.0,,88.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:32,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,880.0,880.0,880.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018662000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18665,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,290.0,EUR,9.0,,,29.0,29.0,29.0,29.0,PC,1.0,1.0,,29.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:33,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,290.0,290.0,290.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018665000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18658,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,350.0,EUR,9.0,,,35.0,35.0,35.0,35.0,PC,1.0,1.0,,35.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:30,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,350.0,350.0,350.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018658000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18663,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,310.0,EUR,9.0,,,31.0,31.0,31.0,31.0,PC,1.0,1.0,,31.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:32,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,310.0,310.0,310.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018663000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18661,10,FI1-NAV-001005,FI1-NAV-001005,,,FIOMRP5,Windshild Universal Mount,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,790.0,EUR,9.0,,,79.0,79.0,79.0,79.0,PC,1.0,1.0,,79.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:31,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,790.0,790.0,790.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018661000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
800,18650,10,FI1-NAV-001021,FI1-NAV-001021,,,FIOMRP5,NAV 300 - GPS Navigation System,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,400.0,EUR,9.0,,,40.0,40.0,40.0,40.0,PC,1.0,1.0,,40.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:27,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,400.0,400.0,400.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018650000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,L,False,2021-08-18 02:15:43.031469+00:00
800,18651,10,FI1-NAV-001021,FI1-NAV-001021,,,FIOMRP5,NAV 300 - GPS Navigation System,TAN,,,A,0,0,,,,,PC,1.0,1.0,PC,,,,,,,,,,,0,,,,,,,,1,1.0,400.0,EUR,9.0,,,40.0,40.0,40.0,40.0,PC,1.0,1.0,,40.0,KG,,,,0,,0,,,,0,1.0,,,,,,,,100,2017-02-06,MRPUSER,22:25:27,,,,,,,,,,,,,10.0,1.0,PC,,X,2.0,A,,,,,,X,,,,,,,,400.0,400.0,400.0,,,,1.0,,,,,,,,,,,,,1.0,0,0,,,,,,,,,VB0000018651000010,,KSV,10.0,,X,,0,0,,,,,,,A,,,,0,,,,,,,,0,0,,0,0,,,,,,,,,,,10.0,,,,,,,,0,,,,,,,,,,,1.0,,T90CLNT090,,,,,,,,,,,,,,,,,,,,0,,,,2020-01-03,01:01:10,,,0,0,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,0,0,,I,False,2021-08-18 02:17:16.210832+00:00
