mandt,mblnr,mjahr,zeile,line_id,parent_id,line_depth,maa_urzei,bwart,xauto,matnr,werks,lgort,charg,insmk,zusch,zustd,sobkz,lifnr,kunnr,kdauf,kdpos,kdein,plpla,shkzg,waers,dmbtr,bnbtr,bualt,shkum,dmbum,bwtar,menge,meins,erfmg,erfme,bpmng,bprme,ebeln,ebelp,lfbja,lfbnr,lfpos,sjahr,smbln,smblp,sgtxt,equnr,wempf,ablad,gsber,kokrs,pargb,parbu,kostl,projn,aufnr,anln1,anln2,xskst,xsauf,xspro,xserg,gjahr,xruem,xruej,bukrs,belnr,buzei,belum,buzum,rsnum,rspos,kzear,pbamg,kzstr,ummat,umwrk,umlgo,umcha,umzst,umzus,umbar,umsok,kzbew,kzvbr,kzzug,weunb,lgnum,lgtyp,lgpla,bestq,bwlvs,tbnum,tbpos,xblvs,vschn,nschn,dypla,ubnum,tbpri,tanum,weanz,grund,evers,evere,imkey,kstrg,paobjnr,prctr,ps_psp_pnr,nplnr,aufpl,aplzl,aufps,vptnr,fipos,bstmg,bstme,xwsbr,emlif,exbwr,vkwrt,aktnr,zekkn,vfdat,cuobj_ch,exvkw,pprctr,rsart,geber,fistl,matbf,ummab,bustm,bustw,mengu,wertu,lbkum,salk3,vprsv,fkber,dabrbz,vkwra,dabrz,xbeau,lsmng,lsmeh,kzbws,qinspst,urzei,j_1bexbase,mwskz,txjcd,ematn,j_1agirupd,vkmws,hsdat,berkz,mat_kdauf,mat_kdpos,mat_pspnr,xwoff,bemot,prznr,llief,lstar,xobew,grant_nbr,zustd_t156m,kblnr,kblpos,xmacc,vgart_mkpf,budat_mkpf,cpudt_mkpf,cputm_mkpf,usnam_mkpf,xblnr_mkpf,tcode2_mkpf,vbeln_im,vbelp_im,disub_owner,oinavnw,oicondcod,condi,oiknumv,oiexgptr,oimatpst,oimatie,oiexgtyp,oifeetot,oifeepst,oifeedt,oimatref,oiexgnum,oinetcyc,oij1bnffim,oitrknr,oitrkjr,oiextnr,oiitmnr,oiftind,oipriop,oitrind,oighndl,oiumbar,oisbrel,oibasprod,oibasval,oiglerf,oiglsku,oiglbpr,oiglbst,oiglcalc,oibbswqty,oiastbw,oivbeln,oiposnr,oipipeval,oic_lifnr,oic_dcityc,oic_dcounc,oic_dregio,oic_dland1,oic_ocityc,oic_ocounc,oic_oregio,oic_oland1,oic_porgin,oic_pdestn,oic_ptrip,oic_pbatch,oic_aorgin,oic_adestn,oic_truckn,oia_baselo,oicertf1,oidatfm1,oidatto1,oih_lictp,oih_licin,oih_lcfol,oih_folqty,oid_extbol,oid_miscdl,oibomhead,oib_timestamp,oitaxfrom,oitaxto,oihantyp,oitaxgrp,oiinvrec,oioilcon,oioilcon2,oifutdt,oifutdt2,oiuomqt,oitaxqt,oifutqt,oifutqt2,oitaxgrp2,oiedbal_gi,oiedbalm_gi,oicertf1_gi,oidatfm1_gi,oidatto1_gi,oih_lictp_gi,oih_licin_gi,oih_lcfol_gi,oih_folqty_gi,oihantyp_gi,oio_vstel,oio_sproc,oic_mot,sakto,zzregion,zzspreg,zzstate,zzuserfld1,operation_flag,is_deleted,recordstamp
250,5105632330,2018,1,162,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,168432707.44,,,,,,1427662.0,EA,,,,,4500038902,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-03,2022-03-23,09:29:42,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:42.151707+00:00
250,5105632333,2018,1,163,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,90225799.1,,,,,,764768.0,EA,,,,,4500037316,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-03,2022-03-23,09:29:42,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:42.690872+00:00
250,5105632334,2018,1,164,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,86486958.31,,,,,,733077.0,EA,,,,,4500038257,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-03,2022-03-23,09:29:42,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:42.868832+00:00
250,5105632335,2018,1,165,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,113608566.79,,,,,,962964.0,EA,,,,,4500038255,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-03,2022-03-23,09:29:42,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:43.059591+00:00
250,5105632395,2018,1,166,,,,311,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,115501287.85,,,,,,979007.0,EA,,,,,4500037319,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-23,2022-03-23,09:29:51,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.512931+00:00
250,5105632365,2018,1,167,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,101750480.03,,,,,,862453.0,EA,,,,,4500038250,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-20,2022-03-23,09:29:47,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.512931+00:00
250,5105632406,2018,1,168,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,100282951.69,,,,,,850014.0,EA,,,,,4500038253,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-24,2022-03-23,09:29:53,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.512931+00:00
250,5105632370,2018,1,169,,,,161,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,120869404.82,,,,,,1024508.0,EA,,,,,4500038898,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-16,2022-03-23,09:29:47,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.512931+00:00
250,5105632369,2018,1,170,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,199541736.37,,,,,,1691347.0,EA,,,,,4500038903,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-16,2022-03-23,09:29:47,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.512931+00:00
250,5105632375,2018,1,171,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,166622924.92,,,,,,1412322.0,EA,,,,,4500042755,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-16,2022-03-23,09:29:48,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.512931+00:00
250,5105632407,2018,1,172,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,207250654.84,,,,,,1756689.0,EA,,,,,4500042758,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-24,2022-03-23,09:29:53,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.801429+00:00
250,5105632408,2018,1,173,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,114863616.76,,,,,,973602.0,EA,,,,,4500042753,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-24,2022-03-23,09:29:53,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:29:54.801429+00:00
250,5105632461,2018,1,174,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,80629822.52,,,,,,683431.0,EA,,,,,4500037320,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-13,2022-03-23,09:30:01,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:30:01.337422+00:00
250,5105632471,2018,1,175,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,11300876.66,,,,,,957880.0,EA,,,,,4500039563,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-11,2022-03-23,09:30:02,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:30:02.904346+00:00
250,5105632472,2018,1,176,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,13614307.27,,,,,,1153970.0,EA,,,,,4500037322,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-10-11,2022-03-23,09:30:02,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:30:19.950271+00:00
250,5105632860,2018,1,177,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,223300735.9,,,,,,1892732.0,EA,,,,,4500042750,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-10,2022-03-23,09:33:24,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:28.429249+00:00
250,5105632879,2018,1,178,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,15373418.24,,,,,,1303075.0,EA,,,,,4500038890,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-08,2022-03-23,09:33:27,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:28.429249+00:00
250,5105632980,2018,1,179,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,145681829.92,,,,,,1234822.0,EA,,,,,4500037309,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-06,2022-03-23,09:33:41,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105633020,2018,1,180,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,136468809.92,,,,,,1156731.0,EA,,,,,4500037310,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-25,2022-03-23,09:33:47,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105632940,2018,1,181,,,,311,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,9204112.66,,,,,,780155.0,EA,,,,,4500037318,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-03,2022-03-23,09:33:35,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105632955,2018,1,182,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,94530108.46,,,,,,801252.0,EA,,,,,4500038304,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-01,2022-03-23,09:33:38,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105633000,2018,1,183,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,129969755.83,,,,,,1101644.0,EA,,,,,4500038893,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-04,2022-03-23,09:33:44,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105632950,2018,1,184,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,136901907.16,,,,,,1160402.0,EA,,,,,4500039553,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-02,2022-03-23,09:33:37,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105632941,2018,1,185,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,134201272.76,,,,,,1137511.0,EA,,,,,4500039554,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-03,2022-03-23,09:33:36,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105632957,2018,1,186,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,20271923.78,,,,,,1718280.0,EA,,,,,4500039560,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-01,2022-03-23,09:33:38,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105633011,2018,1,187,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,172673072.71,,,,,,1463604.0,EA,,,,,4500042748,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-26,2022-03-23,09:33:45,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105633034,2018,1,188,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,1374502.69,,,,,,1165050.0,EA,,,,,4500038951,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-24,2022-03-23,09:33:49,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105633035,2018,1,189,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,11697990.61,,,,,,991540.0,EA,,,,,4500038892,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-24,2022-03-23,09:33:49,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105633051,2018,1,190,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,67916631.22,,,,,,575672.0,EA,,,,,4500038299,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-30,2022-03-23,09:33:51,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,5105633069,2018,1,191,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,126425342.78,,,,,,1071601.0,EA,,,,,4500042746,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-28,2022-03-23,09:33:54,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:54.277755+00:00
250,5105633092,2018,1,192,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,89791168.15,,,,,,761084.0,EA,,,,,4500038245,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-18,2022-03-23,09:33:57,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:34:03.383477+00:00
250,5105633093,2018,1,193,,,,161,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,99932792.99,,,,,,847046.0,EA,,,,,4500038251,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-18,2022-03-23,09:33:57,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:34:03.383477+00:00
250,5105633162,2018,1,194,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,10091602.16,,,,,,855380.0,EA,,,,,4500037305,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-12-20,2022-03-23,09:34:07,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:34:07.501284+00:00
